Governate,Area Name,ATM Name,Latitude,Longitude,Description
Al-Behera,Edco,Edco Electrical Engineering -Rashid - Beheira Governorate,31.301812,30.301819,"Cash Dispenser only"
Al-Behera,El Dalangat,El Dalangat,30.829702,30.535141,Withdrawal
Al-Behera,El Dalangat,El Dalangat,30.768322,30.594444,Withdrawal
Al-Behera,El Dalangat,El Dalangat,30.827806,30.536877,Withdrawal
Al-Behera,El Dalangat,El Dalangat,30.82785,30.536831,Withdrawal
Al-Behera,El Dalangat,El Dalangat,30.833752,30.530286,Withdrawal
Al-Behera,El Dalangat,Etisalat -Franchiez Almostaqbal - Albostan,30.82974495,30.52961337,"سحب فقط"
Al-Behera,El Dalangat,The local unit Alwafaieah Village,30.76832208,30.59444399,"سحب فقط"
Al-Behera,El Dalangat,Delengat City Council,30.827806,30.536877,"Cash Dispenser only"
Al-Behera,El Dalangat,Aldelengat Health Administration,30.829702,30.535141,"Cash Dispenser only"
Al-Behera,El Dalangat,Delengat City Council 2,30.82785,30.536831,"Cash Dispenser only"
Al-Behera,El Dalangat,Dilangat Central Hospital,30.833752,30.530286,"Cash Dispenser only"
Al-Behera,El Dalangat,Tamwely Al-Dalengat,30.82955574,30.53589971,"withdrawal ,deposit"
Al-Behera,Etay Al Barroud,Etay Al Barroud,30.886466,30.662967,Withdrawal
Al-Behera,Etay Al Barroud,Etay Al Barroud,30.884833879,30.6636461690001,Withdrawal
Al-Behera,Etay Al Barroud,Etay Al Barroud,30.884864,30.665297,Withdrawal
Al-Behera,Etay Al Barroud,Etay Al Barroud,30.886553,30.667319,Withdrawal
Al-Behera,Etay Al Barroud,Etay Al Barroud,30.880486,30.653383,Withdrawal -Deposit – Forex
Al-Behera,Etay Al Barroud,Itay Albaroud Court,30.88655,30.667319,withdrawal only
Al-Behera,Etay Al Barroud,Al Hoota Health Unit,30.86942495,30.70074488,"Full Function"
Al-Behera,Etay Al Barroud,Itay Albaroud  Educational Administration,30.886466,30.662967,"Cash Dispenser only"
Al-Behera,Etay Al Barroud,Agricultural Administration Itai El-Baroud - Beheira,30.88563219,30.65812817,"Full Function"
Al-Behera,Etay Al Barroud,Itay Albaroud Electrical Engineering,30.880486,30.653383,"Full Function"
Al-Behera,Etay Al Barroud,Tamwely Etay Al-Baroud,30.88808594,30.67314422,"withdrawal,deposit"
Al-Behera,Housh Eissa,Housh Eissa,30.9135036000001,30.293657642,Withdrawal
Al-Behera,Housh Eissa,Housh Eissa,30.912765,30.295561,Withdrawal
Al-Behera,Housh Eissa,Housh Eissa,30.9177083330001,30.3004362770001,Withdrawal -Deposit – Forex
Al-Behera,Housh Eissa,Housh Eissa,30.915766,30.297315,Withdrawal
Al-Behera,Housh Eissa,Alekhlas Mall,30.7009946,30.2682834,"سحب فقط"
Al-Behera,Housh Eissa,Housh Iesa City Council,30.915766,30.297315,"Cash Dispenser only"
Al-Behera,Housh Eissa,Laqana 0 Team Helmy Afifi Camp,30.912765,30.295561,"Cash Dispenser only"
Al-Behera,Housh Eissa,Tamwely Hosh Eissa,30.91038848,30.29732155,"withdrawal,deposit"
Al-Behera,Kafr Al-Dawar,Kafr Al-Dawar,31.133868218,30.135129858,Withdrawal
Al-Behera,Kafr Al-Dawar,Kafr Al-Dawar,31.135432,30.129149,Withdrawal
Al-Behera,Kafr Al-Dawar,Kafr Al-Dawar,31.139199,30.121385,Withdrawal
Al-Behera,Kafr Al-Dawar,Kafr Al-Dawar,31.139143,30.12155,Withdrawal
Al-Behera,Kafr Al-Dawar,Kafr Al-Dawar,31.130591,30.122248,Withdrawal
Al-Behera,Kafr Al-Dawar,Alshamela Hospital Kafr Aldawar,31.130591,30.122248,withdrawal only 
Al-Behera,Kafr Al-Dawar,Kafr El-Dawwar City Branch 2,31.04241948,30.46890924,withdrawal only
Al-Behera,Kafr Al-Dawar,Kafr Aldawar Central Hospital,31.139199,30.121385,"Cash Dispenser only"
Al-Behera,Kafr Al-Dawar,Itay Albaroud City Council,31.139199,30.121385,"Cash Dispenser only"
Al-Behera,Kafr Al-Dawar,Kafr Aldawar Central Hospital 2,31.139143,30.12155,"Cash Dispenser only"
Al-Behera,Kafr Al-Dawar,Kafr Aldawar City Council,31.135432,30.129149,"Cash Dispenser only"
Al-Behera,Kafr Al-Dawar, Nasser Agency North Tahrir,30.997523,30.136301,"Full Function"
Al-Behera,Koum Hamada,Koum Hamada,30.763683,30.704811,Withdrawal -Deposit - Forex
Al-Behera,Koum Hamada,Koum Hamada,30.7637538990001,30.6997476380001,Withdrawal -Deposit – Forex
Al-Behera,Koum Hamada,Koum Hamada,30.760111,30.694501,Withdrawal
Al-Behera,Koum Hamada,Koum Hamada,30.699037,30.668604,Withdrawal
Al-Behera,Koum Hamada,Saft Alinab Local Unit,30.81082688,30.68590817,"سحب فقط"
Al-Behera,Koum Hamada,Waqed Village Local Unit,30.69531566,30.73931943,"سحب فقط"
Al-Behera,Koum Hamada,Koum Hamada City Council,30.760111,30.694501,"Cash Dispenser only"
Al-Behera,Koum Hamada,Nubaria Power Station Khnaiza - Kom Hamada,30.699037,30.668604,"Cash Dispenser only"
Al-Behera,Koum Hamada,Express Ahmed Orabi St. Koum hamada,30.763683,30.704811,"Full Function"
Al-Behera,Koum Hamada,The local unit of the village of Al-Najila,30.73383215,30.77503088,"withdrawal,deposit"
Al-Behera,Markaz Badr,Markaz Badr,30.571713,30.711668,Withdrawal
Al-Behera,Markaz Badr,Markaz Badr,30.57747,30.710336,Withdrawal
Al-Behera,Markaz Badr,Markaz Badr,30.663293,30.566847,Withdrawal
Al-Behera,Markaz Badr,Markaz Badr,30.5772673060001,30.710091317,Withdrawal
Al-Behera,Markaz Badr,badr Altahrir  Educational Administration,30.571713,30.711668,"Cash Dispenser only"
Al-Behera,Markaz Badr,Badr Altahrir Health Administration,30.57747,30.710336,"Cash Dispenser only"
Al-Behera,Markaz Badr,Alnagah Local unit,30.663293,30.566847,"Cash Dispenser only"
Al-Behera,Markaz Badr,Etsalat - Almostaqbal Franchiez -Albehera,30.5761452,30.7090382,"Cash Dispenser only"
Al-Behera,Rashid,Rashid,31.4063106180001,30.423861399,Withdrawal -Deposit – Forex
Al-Behera,Rashid,Rashid,31.40487,30.423086,Withdrawal
Al-Behera,Rashid,Rashid,31.392898,30.414696,Withdrawal
Al-Behera,Rashid,Rashid,31.288168,30.513992,Withdrawal
Al-Behera,Rashid,Rashid Main Hospital,31.40949916,30.42373416,"سحب فقط"
Al-Behera,Rashid,Rashid Health Unit ,31.39517685,30.42186514,"سحب فقط"
Al-Behera,Rashid,Rashid City Council,31.40487,30.423086,"Cash Dispenser only"
Al-Behera,Rashid,Dr. Pasha Hospital,31.392898,30.414696,"Cash Dispenser only"
Al-Behera,Rashid,Edfina Azharian Institute,31.288168,30.513992,"Cash Dispenser only"
Al-Behera,Shabrakhiet,Shabrakhiet,31.024659,30.607641,Withdrawal
Al-Behera,Shabrakhiet,Shabrakhiet,31.030521676,30.7135767940001,Withdrawal -Deposit – Forex
Al-Behera,Shabrakhiet,Shabrakhiet,31.027977,30.711581,Withdrawal
Al-Behera,Shabrakhiet,Shabrakhiet,31.027458,30.704211,Withdrawal
Al-Behera,Shabrakhiet,Shoubrakhit City Council,31.027977,30.711581,"Cash Dispenser only"
Al-Behera,Shabrakhiet,Laqana 0 Team Helmy Afifi Camp,31.024659,30.607641,"Cash Dispenser only"
Al-Behera,Shabrakhiet,Shabrakhit General Hospital,31.027458,30.704211,"Cash Dispenser only"
Al-Behera,Shabrakhiet,The local unit  of Mahalet Fernoy,30.98201643,30.6542905,"Full Function"
Al-Behera,Shabrakhiet,The local unit of the village of Laqana,31.02393382,30.60350721,"Full Function"
Al-Behera,Shabrakhiet,The local unit of mahalet Beshr,31.05305248,30.69924925,"Full Function"
Al-Behera,Shabrakhiet,Tanmiya Shabrakhit,31.02893672,30.71354872,"withdrawal, deposit"
Al-Behera,Wady Elnatroon,Wady El- Natroun,30.39891242980957,30.36785316467285,Withdraws -Deposits- Forex
Al-Behera,Wady Elnatroon,Wady Elnatroon,30.395427,30.37151,Withdrawal
Al-Behera,Wady Elnatroon,Wady Alnatroun Hospital,30.39499563,30.37081886,"سحب - إيداع - تغيير عملة - صرف من الإيداعات GBRU"
Al-Behera,Wady Elnatroon,Wadi Alnatrun City Council,30.395427,30.37151,withdrawal
Al-Fayoum,Abshaway,Abshaway,29.370735,30.688374,Withdrawal
Al-Fayoum,Abshaway,Abshaway,29.3607405320001,30.683257847,Withdrawal -Deposit – Forex
Al-Fayoum,Abshaway,Ibshaway Hospital,29.370735,30.688374,Withdrawal Only
Al-Fayoum,Abshaway,Abu Kasah Local Unit,29.392268,30.711708,"Full Function"
Al-Fayoum,Al Fayoum,Al Fayoum,29.304412079,30.853545635,Withdrawal -Deposit - Forex
Al-Fayoum,Al Fayoum,Al Fayoum,29.319696,30.835641,Withdrawal
Al-Fayoum,Al Fayoum,Al Fayoum,29.308199,30.842229,Withdrawal
Al-Fayoum,Al Fayoum,Al Fayoum,29.3077226660001,30.846139824,Withdrawal
Al-Fayoum,Al Fayoum,Al Fayoum,29.315420352,30.852178517,Withdrawal
Al-Fayoum,Al Fayoum,Al Fayoum,29.321487,30.837896,Withdrawal
Al-Fayoum,Al Fayoum,Al Fayoum,29.322145,30.837087,Withdrawal
Al-Fayoum,Al Fayoum,Al Fayoum,29.308889,30.847499,Withdrawal
Al-Fayoum,Al Fayoum,Al Fayoum,29.304818,30.84385,Withdrawal
Al-Fayoum,Al Fayoum,Al Fayoum,29.319011,30.851452,Withdrawal
Al-Fayoum,Al Fayoum,Orange Tamia Sector,29.47427641,30.9549612,withdraw only
Al-Fayoum,Al Fayoum,Fayoum State Council,29.30973607,30.84764079,"Withdrawal, Deposit, Exchange"
Al-Fayoum,Al Fayoum,Tanmiah Alfaioum,29.3029927,30.85296321,"Withdrawal, Deposit, Exchange"
Al-Fayoum,Al Fayoum,Tanmiah Allahoun,29.20959358,30.9713821,"Withdrawal, Deposit, Exchange"
Al-Fayoum,Al Fayoum,Tanmiah Sila,29.3524194,30.96981294,"Withdrawal, Deposit, Exchange"
Al-Fayoum,Al Fayoum,Fayoum train station,29.308889,30.847499,"Withdrawal, Deposit, Exchange"
Al-Fayoum,Al Fayoum,Fayoum Central 2 - Fayoum sector,29.308199,30.842229,"Withdrawal, Deposit, Exchange"
Al-Fayoum,Al Fayoum,Faculty of Arts Fayoum University ,29.322145,30.837087,"Withdrawal, Deposit, Exchange"
Al-Fayoum,Al Fayoum,Fayoum University,29.319696,30.835641,"Withdrawal, Deposit, Exchange"
Al-Fayoum,Al Fayoum,Fayoum Azhar region,29.319011,30.851452,"Withdrawal, Deposit, Exchange"
Al-Fayoum,Al Fayoum,Fayoum Azhar region,29.319011,30.851452,Withdrawal Only
Al-Fayoum,Al Fayoum,Fayoum Elementary Court,29.304818,30.84385,Withdrawal Only
Al-Fayoum,Al Fayoum,Etisalat Franchise Elkhabeer Fayoum 1,29.309145,30.85801,"Full Function"
Al-Fayoum,Al Fayoum,Al Nabawi General Hospital,29.302496,30.838588,"Withdrawal, Deposit and Exchange"
Al-Fayoum,Al Fayoum,Fayoum Mills,29.310744,30.85621,"Withdrawal, Deposit and Exchange"
Al-Fayoum,All Areas,Al Fayoum,29.304412079,30.853545635,Withdrawal -Deposit - Forex
Al-Fayoum,All Areas,Al Fayoum,29.319696,30.835641,Withdrawal
Al-Fayoum,All Areas,Al Fayoum,29.308199,30.842229,Withdrawal
Al-Fayoum,All Areas,Senouris,29.4085751860001,30.8650730680001,Withdrawal -Deposit – Forex
Al-Fayoum,All Areas,Atsa,29.2369657830001,30.7901944540001,Withdrawal -Deposit – Forex
Al-Fayoum,All Areas,Al Fayoum,29.3077226660001,30.846139824,Withdrawal
Al-Fayoum,All Areas,Al Fayoum,29.315420352,30.852178517,Withdrawal
Al-Fayoum,All Areas,Al Fayoum,29.321487,30.837896,Withdrawal
Al-Fayoum,All Areas,Al Fayoum,29.322145,30.837087,Withdrawal
Al-Fayoum,All Areas,Al Fayoum,29.308889,30.847499,Withdrawal
Al-Fayoum,All Areas,Al Fayoum,29.304818,30.84385,Withdrawal
Al-Fayoum,All Areas,Abshaway,29.370735,30.688374,Withdrawal
Al-Fayoum,All Areas,Al Fayoum,29.319011,30.851452,Withdrawal
Al-Fayoum,All Areas,Abshaway,29.3607405320001,30.683257847,Withdrawal -Deposit – Forex
Al-Fayoum,All Areas,WE Alfaioum Almasalah Sq.,29.31563484,30.85253097,
Al-Fayoum,All Areas,Orange Tamia Sector,29.47427641,30.9549612,withdraw only
Al-Fayoum,All Areas,Sanouras Central Hospital,29.4087034,30.8587204,"withdraw, deposit and exchange		"
Al-Fayoum,All Areas,Fayoum State Council,29.30973607,30.84764079,"Withdrawal, Deposit, Exchange"
Al-Fayoum,All Areas,local unit anchor,29.41719986,30.81736238,"Withdrawal, Deposit, Exchange"
Al-Fayoum,All Areas,Local unit Fidimin,29.38125621,30.77755288,"Withdrawal, Deposit, Exchange"
Al-Fayoum,All Areas,Naqalifa Local Unit,29.39694049,30.82468411,"Withdrawal, Deposit, Exchange"
Al-Fayoum,All Areas,Tanmiah Alfaioum,29.3029927,30.85296321,"Withdrawal, Deposit, Exchange"
Al-Fayoum,All Areas,Tanmiah Abo Gender,29.24124675,30.67229435,"Withdrawal, Deposit, Exchange"
Al-Fayoum,All Areas,Tanmiah Allahoun,29.20959358,30.9713821,"Withdrawal, Deposit, Exchange"
Al-Fayoum,All Areas,Tanmiah Sanhour,29.40740388,30.77005311,"Withdrawal, Deposit, Exchange"
Al-Fayoum,All Areas,Tanmiah Sanouras,29.41540081,30.86429428,"Withdrawal, Deposit, Exchange"
Al-Fayoum,All Areas,Tanmiah Sila,29.3524194,30.96981294,"Withdrawal, Deposit, Exchange"
Al-Fayoum,All Areas,Tanmiah Itsa,29.24143653,30.79518521,"Withdrawal, Deposit, Exchange"
Al-Fayoum,All Areas,Orange Atsa,29.237697,30.795299,"Withdrawal, Deposit, Exchange"
Al-Fayoum,All Areas,Fayoum train station,29.308889,30.847499,"Withdrawal, Deposit, Exchange"
Al-Fayoum,All Areas,Fayoum Central 2 - Fayoum sector,29.308199,30.842229,"Withdrawal, Deposit, Exchange"
Al-Fayoum,All Areas,Faculty of Arts Fayoum University ,29.322145,30.837087,"Withdrawal, Deposit, Exchange"
Al-Fayoum,All Areas,Fayoum University,29.319696,30.835641,"Withdrawal, Deposit, Exchange"
Al-Fayoum,All Areas,Fayoum Azhar region,29.319011,30.851452,"Withdrawal, Deposit, Exchange"
Al-Fayoum,All Areas,Fayoum Azhar region,29.319011,30.851452,Withdrawal Only
Al-Fayoum,All Areas,Fayoum Elementary Court,29.304818,30.84385,Withdrawal Only
Al-Fayoum,All Areas,Ibshaway Hospital,29.370735,30.688374,Withdrawal Only
Al-Fayoum,All Areas,Etisalat Franchise Elkhabeer Fayoum 1,29.309145,30.85801,"Full Function"
Al-Fayoum,All Areas,Abu Kasah Local Unit,29.392268,30.711708,"Full Function"
Al-Fayoum,All Areas,Al Nabawi General Hospital,29.302496,30.838588,"Withdrawal, Deposit and Exchange"
Al-Fayoum,All Areas,Fayoum Mills,29.310744,30.85621,"Withdrawal, Deposit and Exchange"
Al-Fayoum,Atsa,Atsa,29.2369657830001,30.7901944540001,Withdrawal -Deposit – Forex
Al-Fayoum,Atsa,Tanmiah Abo Gender,29.24124675,30.67229435,"Withdrawal, Deposit, Exchange"
Al-Fayoum,Atsa,Tanmiah Itsa,29.24143653,30.79518521,"Withdrawal, Deposit, Exchange"
Al-Fayoum,Atsa,Orange Atsa,29.237697,30.795299,"Withdrawal, Deposit, Exchange"
Al-Fayoum,Senouris,Senouris,29.4085751860001,30.8650730680001,Withdrawal -Deposit – Forex
Al-Fayoum,Senouris,Sanouras Central Hospital,29.4087034,30.8587204,"withdraw, deposit and exchange		"
Al-Fayoum,Senouris,local unit anchor,29.41719986,30.81736238,"Withdrawal, Deposit, Exchange"
Al-Fayoum,Senouris,Local unit Fidimin,29.38125621,30.77755288,"Withdrawal, Deposit, Exchange"
Al-Fayoum,Senouris,Naqalifa Local Unit,29.39694049,30.82468411,"Withdrawal, Deposit, Exchange"
Al-Fayoum,Senouris,Tanmiah Sanhour,29.40740388,30.77005311,"Withdrawal, Deposit, Exchange"
Al-Fayoum,Senouris,Tanmiah Sanouras,29.41540081,30.86429428,"Withdrawal, Deposit, Exchange"
Al-Gharbia,AL Mahala El Kobra,AL Mahala El Kobra,30.968405352,31.1665317480001,Withdrawal
Al-Gharbia,AL Mahala El Kobra,AL Mahala El Kobra,30.9684126120001,31.166536315,Withdrawal
Al-Gharbia,AL Mahala El Kobra,AL Mahala El Kobra,30.9847803980001,31.1605106270001,Withdrawal
Al-Gharbia,AL Mahala El Kobra,AL Mahala El Kobra,31.092267543,31.143707831,Withdrawal
Al-Gharbia,AL Mahala El Kobra,AL Mahala El Kobra,30.9744099930001,31.170052696,Withdrawal
Al-Gharbia,AL Mahala El Kobra,AL Mahala El Kobra,30.958769508,31.1681912440001,Withdrawal
Al-Gharbia,AL Mahala El Kobra,AL Mahala El Kobra,30.968614206,31.1675398510001,Withdrawal -Deposit – Forex
Al-Gharbia,AL Mahala El Kobra,AL Mahala El Kobra,30.973820828,31.167798234,Withdrawal
Al-Gharbia,AL Mahala El Kobra,AL Mahala El Kobra,30.9513268790001,31.150071715,Withdrawal
Al-Gharbia,AL Mahala El Kobra,AL Mahala El Kobra,30.9765346020001,31.175374751,Withdrawal
Al-Gharbia,AL Mahala El Kobra,Misr Exchange Almahala,30.97074846,31.16754805,withdrawal
Al-Gharbia,AL Mahala El Kobra,We Almahala Local unit,30.9743416,31.1687728,withdrawal
Al-Gharbia,AL Mahala El Kobra,We Alshoun Sq. Almahalah,30.96638119,31.16466574,"withdraw, deposit and exchange		"
Al-Gharbia,AL Mahala El Kobra,Baladiet Almahalah Club,30.98164511,31.17105489,"Withdrawal, Deposit, Exchange"
Al-Gharbia,AL Mahala El Kobra,Derb Hashem Youth Center,30.99968171,31.16443431,"Withdrawal, Deposit, Exchange"
Al-Gharbia,AL Mahala El Kobra,The local unit of the village of Mahalla Hassan,31.02731056,31.17532168,"Withdrawal, Deposit, Exchange"
Al-Gharbia,AL Mahala El Kobra,Zahran Market Almahala,30.980613,31.173253,"Withdrawal, Deposit, Exchange"
Al-Gharbia,AL Mahala El Kobra,The local unit  Demro Village,31.09226754,31.14370783,Withdrawal Only
Al-Gharbia,AL Mahala El Kobra,Almahalla Alkobra City Council,30.97382083,31.16779823,Withdrawal Only
Al-Gharbia,AL Mahala El Kobra,Almahala Alkobra Agricultural Administration,30.9847804,31.16051063,Withdrawal Only
Al-Gharbia,AL Mahala El Kobra,Mahalla Liver Hospital,30.95132688,31.15007172,Withdrawal Only
Al-Gharbia,AL Mahala El Kobra,Almahala Alkobra General Hospital,30.9765346,31.17537475,Withdrawal Only
Al-Gharbia,AL Mahala El Kobra,Almahala Thany District,30.95876951,31.16819124,Withdrawal Only
Al-Gharbia,AL Mahala El Kobra,Almahala Awel District,30.97440999,31.1700527,Withdrawal Only
Al-Gharbia,All Areas,AL Mahala El Kobra,30.968405352,31.1665317480001,Withdrawal
Al-Gharbia,All Areas,Zefta,30.7141342780001,31.249046256,Withdrawal
Al-Gharbia,All Areas,Zefta,30.712354335,31.2475481270001,Withdrawal
Al-Gharbia,All Areas,AL Mahala El Kobra,30.9684126120001,31.166536315,Withdrawal
Al-Gharbia,All Areas,El Santa,30.7308807470001,31.116715175,Withdrawal
Al-Gharbia,All Areas,Samanoud,30.96596881,31.2487319190001,Withdrawal
Al-Gharbia,All Areas,AL Mahala El Kobra,30.9847803980001,31.1605106270001,Withdrawal
Al-Gharbia,All Areas,Kafr El Zayat,30.8263476600001,30.8181167330001,Withdrawal
Al-Gharbia,All Areas,Tanta,30.793821973,31.001922474,Withdrawal
Al-Gharbia,All Areas,Tanta,30.7898356810001,30.990663435,Withdrawal
Al-Gharbia,All Areas,Tanta,30.7794118420001,30.986816214,Withdrawal
Al-Gharbia,All Areas,Zefta,30.8012509120001,31.210201883,Withdrawal
Al-Gharbia,All Areas,AL Mahala El Kobra,31.092267543,31.143707831,Withdrawal
Al-Gharbia,All Areas,Zefta,30.791916465,31.1694735740001,Withdrawal
Al-Gharbia,All Areas,Tanta,30.881982828,30.9652463300001,Withdrawal
Al-Gharbia,All Areas,Zefta,30.699860938,31.2527135600001,Withdrawal
Al-Gharbia,All Areas,Tanta,30.796130104,30.9989349580001,Withdrawal
Al-Gharbia,All Areas,Tanta,30.795738898,30.9987781670001,Withdrawal
Al-Gharbia,All Areas,Tanta,30.789983509,30.991285953,Withdrawal
Al-Gharbia,All Areas,Basyoun,30.9390654750001,30.813989759,Withdrawal -Deposit – Forex
Al-Gharbia,All Areas,AL Mahala El Kobra,30.9744099930001,31.170052696,Withdrawal
Al-Gharbia,All Areas,AL Mahala El Kobra,30.958769508,31.1681912440001,Withdrawal
Al-Gharbia,All Areas,Basyoun,30.9405938940001,30.8213723280001,Withdrawal
Al-Gharbia,All Areas,Tanta,30.7960556460001,30.9974189710001,Withdrawal
Al-Gharbia,All Areas,Zefta,30.7103499680001,31.250367184,Withdrawal -Deposit – Forex
Al-Gharbia,All Areas,Samanoud,30.9593429940001,31.24424078,Withdrawal -Deposit – Forex
Al-Gharbia,All Areas,Tanta,30.8125989110001,31.005072704,Withdrawal
Al-Gharbia,All Areas,Tanta,30.8124308590001,31.0052190820001,Withdrawal
Al-Gharbia,All Areas,Tanta,30.8126163220001,31.0049659800001,Withdrawal
Al-Gharbia,All Areas,Tanta,30.7989614460001,30.997530612,Withdrawal
Al-Gharbia,All Areas,Tanta,30.7802019060001,31.0107555290001,Withdrawal
Al-Gharbia,All Areas,Kafr El Zayat,30.829915784,30.8111978040001,Withdrawal
Al-Gharbia,All Areas,Tanta,30.8032241240001,30.996265162,Withdrawal
Al-Gharbia,All Areas,AL Mahala El Kobra,30.968614206,31.1675398510001,Withdrawal -Deposit – Forex
Al-Gharbia,All Areas,Tanta,30.7876106780001,30.999743123,Withdrawal
Al-Gharbia,All Areas,Tanta,30.7927614770001,30.990658588,Withdrawal -Deposit – Forex
Al-Gharbia,All Areas,Tanta,30.7926665260001,30.989111741,Withdrawal
Al-Gharbia,All Areas,Tanta,30.797873709,31.001332727,Withdrawal
Al-Gharbia,All Areas,Kotoor,30.9707059940001,30.956907895,Withdrawal
Al-Gharbia,All Areas,Tanta,30.7922510070001,31.01074536,Withdrawal -Deposit – Forex
Al-Gharbia,All Areas,El Santa,30.727438013,31.1210411500001,Withdrawal -Deposit – Forex
Al-Gharbia,All Areas,Samanoud,30.8824015610001,31.234557243,Withdrawal
Al-Gharbia,All Areas,Kafr El Zayat,30.823855442,30.8116677130001,Withdrawal
Al-Gharbia,All Areas,Tanta,30.79397192,31.0068631460001,Withdrawal
Al-Gharbia,All Areas,Tanta,30.801130895,30.992192522,Withdrawal
Al-Gharbia,All Areas,AL Mahala El Kobra,30.973820828,31.167798234,Withdrawal
Al-Gharbia,All Areas,Zefta,30.7131723090001,31.2432292330001,Withdrawal
Al-Gharbia,All Areas,Zefta,30.7131804410001,31.243113448,Withdrawal
Al-Gharbia,All Areas,Kotoor,30.966970197,30.957120021,Withdrawal
Al-Gharbia,All Areas,Samanoud,30.9634933680001,31.242656133,Withdrawal
Al-Gharbia,All Areas,Kafr El Zayat,30.825646883,30.817476508,Withdrawal
Al-Gharbia,All Areas,Tanta,30.783460996,30.9895746020001,Withdrawal
Al-Gharbia,All Areas,Samanoud,30.8499554220001,31.23733932,Withdrawal
Al-Gharbia,All Areas,AL Mahala El Kobra,30.9513268790001,31.150071715,Withdrawal
Al-Gharbia,All Areas,AL Mahala El Kobra,30.9765346020001,31.175374751,Withdrawal
Al-Gharbia,All Areas,Kotoor,30.9771295250001,30.9572638330001,Withdrawal
Al-Gharbia,All Areas,Kafr El Zayat,30.8202367260001,30.819200267,Withdrawal
Al-Gharbia,All Areas,Basyoun,30.9403854890001,30.820415471,Withdrawal
Al-Gharbia,All Areas,Tanta,30.7857185560001,30.978999667,Withdrawal
Al-Gharbia,All Areas,Tanta,30.781090643,30.9960039210001,Withdrawal
Al-Gharbia,All Areas,Kotoor,30.9449933870001,30.961422412,Withdrawal
Al-Gharbia,All Areas,Tanta,30.7855281990001,30.9789877700001,Withdrawal
Al-Gharbia,All Areas,Tanta,30.8042386380001,31.023220832,Withdrawal -Deposit – Forex
Al-Gharbia,All Areas,Tanta,30.7850369830001,30.993630481,سحب فقط
Al-Gharbia,All Areas,Samanoud,30.961705125,31.2465062690001,Withdrawal
Al-Gharbia,All Areas, South Of Delta Electricity distribution Co.2,30.812431,31.005219,withdrawal
Al-Gharbia,All Areas, South Of Delta Electricity distribution Co.3,30.812616,31.004966,
Al-Gharbia,All Areas,Misr Exchange Almahala,30.97074846,31.16754805,withdrawal
