Governate,Area Name,ATM Name,Latitude,Longitude,Description
Al-Gharbia,All Areas,Misr Exchange Tanta,30.79322755,30.99561677,
Al-Gharbia,All Areas,We Almahala Local unit,30.9743416,31.1687728,withdrawal
Al-Gharbia,All Areas,We Alshoun Sq. Almahalah,30.96638119,31.16466574,"withdraw, deposit and exchange		"
Al-Gharbia,All Areas,Beltag Local Unit,31.00002271,30.98920359,"withdraw, deposit and exchange		"
Al-Gharbia,All Areas,Babousir local unit,30.88308183,31.23417071,Withdrawal Only
Al-Gharbia,All Areas,Emaar Delta Mall,30.7968462,31.0020283,Withdrawal Only
Al-Gharbia,All Areas,Outlet Mall,30.79802088,31.00799245,"Withdrawal, Deposit, Exchange"
Al-Gharbia,All Areas,State Council Western Branch,30.79656463,30.99715466,"Withdrawal, Deposit, Exchange"
Al-Gharbia,All Areas,Baladiet Almahalah Club,30.98164511,31.17105489,"Withdrawal, Deposit, Exchange"
Al-Gharbia,All Areas,Derb Hashem Youth Center,30.99968171,31.16443431,"Withdrawal, Deposit, Exchange"
Al-Gharbia,All Areas,Hyper Casa,30.79273748,30.97869675,"Withdrawal, Deposit, Exchange"
Al-Gharbia,All Areas,Health Unit Fisha Selim,30.76841357,30.96798253,"Withdrawal, Deposit, Exchange"
Al-Gharbia,All Areas,Tanta train station,30.78243677,30.99414487,"Withdrawal, Deposit, Exchange"
Al-Gharbia,All Areas,The local unit of the village of Mahalla Hassan,31.02731056,31.17532168,"Withdrawal, Deposit, Exchange"
Al-Gharbia,All Areas,The local unit of the village of Kafr Kila Al-Bab,30.69038305,31.14258493,"Withdrawal, Deposit, Exchange"
Al-Gharbia,All Areas,The local unit of the village of Shabramles,30.84702629,31.1974472,"Withdrawal, Deposit, Exchange"
Al-Gharbia,All Areas,Zahran Market Almahala,30.980613,31.173253,"Withdrawal, Deposit, Exchange"
Al-Gharbia,All Areas,Tamwely Basioun,30.939667,30.805887,"Withdrawal, Deposit, Exchange"
Al-Gharbia,All Areas,Tamwely Samanoud,30.961457,31.244514,"Withdrawal, Deposit, Exchange"
Al-Gharbia,All Areas,The local unit  Demro Village,31.09226754,31.14370783,Withdrawal Only
Al-Gharbia,All Areas,Tanta Judges Club,30.78503698,30.99363048,"Withdrawal, Deposit, Exchange"
Al-Gharbia,All Areas,The local unit Mahalet Menouf -Tanta Sector,30.88198283,30.96524633,Withdrawal Only
Al-Gharbia,All Areas,Tanta Electricity Company,30.79896145,30.99753061,Withdrawal Only
Al-Gharbia,All Areas,Zahra Girls Secondary Institute in Damat - Qutour Center,30.94499339,30.96142241,Withdrawal Only
Al-Gharbia,All Areas,Almahatta Mosque (Basyoun),30.94038549,30.82041547,Withdrawal Only
Al-Gharbia,All Areas,Basion Educational Administration,30.94059389,30.82137233,Withdrawal Only
Al-Gharbia,All Areas,Zefta Social Insurance Qouran Association,30.71235434,31.24754813,Withdrawal Only
Al-Gharbia,All Areas,"The local unit, Sonbat",30.80125091,31.21020188,Withdrawal Only
Al-Gharbia,All Areas,The local unit shershaba Village -Zefta,30.79191647,31.16947357,"Withdrawal, Deposit, Exchange"
Al-Gharbia,All Areas,Zefta City Council 2,30.71318044,31.24311345,Withdrawal Only
Al-Gharbia,All Areas,Secondary school for girls in Manshah Al-Santa,30.73088075,31.11671518,Withdrawal Only
Al-Gharbia,All Areas,Zefta City Council,30.71317231,31.24322923,Withdrawal Only
Al-Gharbia,All Areas,Almahalla Alkobra City Council,30.97382083,31.16779823,Withdrawal Only
Al-Gharbia,All Areas,Benna Abosir Village - Samanoud gharbia,30.88240156,31.23455724,Withdrawal Only
Al-Gharbia,All Areas,Tanta Alahmadi Alazhar Religious Institute,30.78109064,30.99600392,Withdrawal Only
Al-Gharbia,All Areas,Meet Badr halawa youth center,30.84995542,31.23733932,Withdrawal Only
Al-Gharbia,All Areas,Almahala Alkobra Agricultural Administration,30.9847804,31.16051063,Withdrawal Only
Al-Gharbia,All Areas,Teachers Syndicate Club in Samannoud,30.96170513,31.24650627,Withdrawal Only
Al-Gharbia,All Areas,Samanoud Health Administration,30.96596881,31.24873192,Withdrawal Only
Al-Gharbia,All Areas,Alshahid Mohamed Mahmoud Khairy Albadrawy  School Samanoud,30.96349337,31.24265613,Withdrawal Only
Al-Gharbia,All Areas,Mahalla Liver Hospital,30.95132688,31.15007172,Withdrawal Only
Al-Gharbia,All Areas,Almahala Alkobra General Hospital,30.9765346,31.17537475,Withdrawal Only
Al-Gharbia,All Areas,Almahala Thany District,30.95876951,31.16819124,Withdrawal Only
Al-Gharbia,All Areas,Almahala Awel District,30.97440999,31.1700527,Withdrawal Only
Al-Gharbia,All Areas,kafr Alzaiat Health Administration,30.82634766,30.81811673,Withdrawal Only
Al-Gharbia,All Areas,Kafr Alzaiat Company for Pesticides and Chemicals,30.82991578,30.8111978,Withdrawal Only
Al-Gharbia,All Areas,Kafr Alzayat General Hospital,30.82023673,30.81920027,Withdrawal Only
Al-Gharbia,All Areas,Qutour Central Hospital,30.97712953,30.95726383,Withdrawal Only
Al-Gharbia,All Areas,"Azhari Institute for Girls, Tanta",30.78983568,30.99066344,Withdrawal Only
Al-Gharbia,All Areas,Orouba Mall - Carrefour Tanta,30.80423864,31.02322083,Withdrawal Only
Al-Gharbia,All Areas,Faculty of Specific Education Tanta,30.79397192,31.00686315,Withdrawal Only
Al-Gharbia,All Areas,Tanta University Administration 2,30.7957389,30.99877817,Withdrawal Only
Al-Gharbia,All Areas,West Tanta Educational Administration,30.78998351,30.99128595,Withdrawal Only
Al-Gharbia,All Areas,Tanta Azhar Area,30.77941184,30.98681621,Withdrawal Only
Al-Gharbia,All Areas,Tanta General Medical Center,30.79382197,31.00192247,Withdrawal Only
Al-Gharbia,All Areas,Directorate of Education Tanta,30.783461,30.9895746,Withdrawal Only
Al-Gharbia,All Areas,Tanta sales taxes,30.80322412,30.99626516,Withdrawal Only
Al-Gharbia,All Areas,Ahmed Maher Tanta,30.786634,30.998089,Withdrawal Only
Al-Gharbia,All Areas,Tanta University Administration,30.7961301,30.99893496,Withdrawal Only
Al-Gharbia,All Areas,Faculty of Science Tanta University,30.8011309,30.99219252,Withdrawal Only
Al-Gharbia,All Areas,The tasks of the armed forces in Tanta 2,30.7855282,30.97898777,Withdrawal Only
Al-Gharbia,All Areas,Armed Forces Missions Factory 1,30.78571856,30.97899967,Withdrawal Only
Al-Gharbia,All Areas,Middle and West Delta Mills Company,30.78020191,31.01075553,Withdrawal Only
Al-Gharbia,Basyoun,Basyoun,30.9390654750001,30.813989759,Withdrawal -Deposit – Forex
Al-Gharbia,Basyoun,Basyoun,30.9405938940001,30.8213723280001,Withdrawal
Al-Gharbia,Basyoun,Basyoun,30.9403854890001,30.820415471,Withdrawal
Al-Gharbia,Basyoun,Tamwely Basioun,30.939667,30.805887,"Withdrawal, Deposit, Exchange"
Al-Gharbia,Basyoun,Almahatta Mosque (Basyoun),30.94038549,30.82041547,Withdrawal Only
Al-Gharbia,Basyoun,Basion Educational Administration,30.94059389,30.82137233,Withdrawal Only
Al-Gharbia,El Santa,El Santa,30.7308807470001,31.116715175,Withdrawal
Al-Gharbia,El Santa,El Santa,30.727438013,31.1210411500001,Withdrawal -Deposit – Forex
Al-Gharbia,El Santa,Secondary school for girls in Manshah Al-Santa,30.73088075,31.11671518,Withdrawal Only
Al-Gharbia,Kafr El Zayat,Kafr El Zayat,30.8263476600001,30.8181167330001,Withdrawal
Al-Gharbia,Kafr El Zayat,Kafr El Zayat,30.829915784,30.8111978040001,Withdrawal
Al-Gharbia,Kafr El Zayat,Kafr El Zayat,30.823855442,30.8116677130001,Withdrawal
Al-Gharbia,Kafr El Zayat,Kafr El Zayat,30.825646883,30.817476508,Withdrawal
Al-Gharbia,Kafr El Zayat,Kafr El Zayat,30.8202367260001,30.819200267,Withdrawal
Al-Gharbia,Kafr El Zayat,kafr Alzaiat Health Administration,30.82634766,30.81811673,Withdrawal Only
Al-Gharbia,Kafr El Zayat,Kafr Alzaiat Company for Pesticides and Chemicals,30.82991578,30.8111978,Withdrawal Only
Al-Gharbia,Kafr El Zayat,Kafr Alzayat General Hospital,30.82023673,30.81920027,Withdrawal Only
Al-Gharbia,Kotoor,Kotoor,30.9707059940001,30.956907895,Withdrawal
Al-Gharbia,Kotoor,Kotoor,30.966970197,30.957120021,Withdrawal
Al-Gharbia,Kotoor,Kotoor,30.9771295250001,30.9572638330001,Withdrawal
Al-Gharbia,Kotoor,Kotoor,30.9449933870001,30.961422412,Withdrawal
Al-Gharbia,Kotoor,Beltag Local Unit,31.00002271,30.98920359,"withdraw, deposit and exchange		"
Al-Gharbia,Kotoor,Zahra Girls Secondary Institute in Damat - Qutour Center,30.94499339,30.96142241,Withdrawal Only
Al-Gharbia,Kotoor,Qutour Central Hospital,30.97712953,30.95726383,Withdrawal Only
Al-Gharbia,Samanoud,Samanoud,30.96596881,31.2487319190001,Withdrawal
Al-Gharbia,Samanoud,Samanoud,30.9593429940001,31.24424078,Withdrawal -Deposit – Forex
Al-Gharbia,Samanoud,Samanoud,30.8824015610001,31.234557243,Withdrawal
Al-Gharbia,Samanoud,Samanoud,30.9634933680001,31.242656133,Withdrawal
Al-Gharbia,Samanoud,Samanoud,30.8499554220001,31.23733932,Withdrawal
Al-Gharbia,Samanoud,Samanoud,30.961705125,31.2465062690001,Withdrawal
Al-Gharbia,Samanoud,Babousir local unit,30.88308183,31.23417071,Withdrawal Only
Al-Gharbia,Samanoud,Tamwely Samanoud,30.961457,31.244514,"Withdrawal, Deposit, Exchange"
Al-Gharbia,Samanoud,Benna Abosir Village - Samanoud gharbia,30.88240156,31.23455724,Withdrawal Only
Al-Gharbia,Samanoud,Meet Badr halawa youth center,30.84995542,31.23733932,Withdrawal Only
Al-Gharbia,Samanoud,Teachers Syndicate Club in Samannoud,30.96170513,31.24650627,Withdrawal Only
Al-Gharbia,Samanoud,Samanoud Health Administration,30.96596881,31.24873192,Withdrawal Only
Al-Gharbia,Samanoud,Alshahid Mohamed Mahmoud Khairy Albadrawy  School Samanoud,30.96349337,31.24265613,Withdrawal Only
Al-Gharbia,Tanta,Tanta,30.793821973,31.001922474,Withdrawal
Al-Gharbia,Tanta,Tanta,30.7898356810001,30.990663435,Withdrawal
Al-Gharbia,Tanta,Tanta,30.7794118420001,30.986816214,Withdrawal
Al-Gharbia,Tanta,Tanta,30.881982828,30.9652463300001,Withdrawal
Al-Gharbia,Tanta,Tanta,30.796130104,30.9989349580001,Withdrawal
Al-Gharbia,Tanta,Tanta,30.795738898,30.9987781670001,Withdrawal
Al-Gharbia,Tanta,Tanta,30.789983509,30.991285953,Withdrawal
Al-Gharbia,Tanta,Tanta,30.7960556460001,30.9974189710001,Withdrawal
Al-Gharbia,Tanta,Tanta,30.8125989110001,31.005072704,Withdrawal
Al-Gharbia,Tanta,Tanta,30.8124308590001,31.0052190820001,Withdrawal
Al-Gharbia,Tanta,Tanta,30.8126163220001,31.0049659800001,Withdrawal
Al-Gharbia,Tanta,Tanta,30.7989614460001,30.997530612,Withdrawal
Al-Gharbia,Tanta,Tanta,30.7802019060001,31.0107555290001,Withdrawal
Al-Gharbia,Tanta,Tanta,30.8032241240001,30.996265162,Withdrawal
Al-Gharbia,Tanta,Tanta,30.7876106780001,30.999743123,Withdrawal
Al-Gharbia,Tanta,Tanta,30.7927614770001,30.990658588,Withdrawal -Deposit – Forex
Al-Gharbia,Tanta,Tanta,30.7926665260001,30.989111741,Withdrawal
Al-Gharbia,Tanta,Tanta,30.797873709,31.001332727,Withdrawal
Al-Gharbia,Tanta,Tanta,30.7922510070001,31.01074536,Withdrawal -Deposit – Forex
Al-Gharbia,Tanta,Tanta,30.79397192,31.0068631460001,Withdrawal
Al-Gharbia,Tanta,Tanta,30.801130895,30.992192522,Withdrawal
Al-Gharbia,Tanta,Tanta,30.783460996,30.9895746020001,Withdrawal
Al-Gharbia,Tanta,Tanta,30.7857185560001,30.978999667,Withdrawal
Al-Gharbia,Tanta,Tanta,30.781090643,30.9960039210001,Withdrawal
Al-Gharbia,Tanta,Tanta,30.7855281990001,30.9789877700001,Withdrawal
Al-Gharbia,Tanta,Tanta,30.8042386380001,31.023220832,Withdrawal -Deposit – Forex
Al-Gharbia,Tanta,Tanta,30.7850369830001,30.993630481,سحب فقط
Al-Gharbia,Tanta, South Of Delta Electricity distribution Co.2,30.812431,31.005219,withdrawal
Al-Gharbia,Tanta, South Of Delta Electricity distribution Co.3,30.812616,31.004966,
Al-Gharbia,Tanta,Misr Exchange Tanta,30.79322755,30.99561677,
Al-Gharbia,Tanta,Emaar Delta Mall,30.7968462,31.0020283,Withdrawal Only
Al-Gharbia,Tanta,Outlet Mall,30.79802088,31.00799245,"Withdrawal, Deposit, Exchange"
Al-Gharbia,Tanta,State Council Western Branch,30.79656463,30.99715466,"Withdrawal, Deposit, Exchange"
Al-Gharbia,Tanta,Hyper Casa,30.79273748,30.97869675,"Withdrawal, Deposit, Exchange"
Al-Gharbia,Tanta,Health Unit Fisha Selim,30.76841357,30.96798253,"Withdrawal, Deposit, Exchange"
Al-Gharbia,Tanta,Tanta train station,30.78243677,30.99414487,"Withdrawal, Deposit, Exchange"
Al-Gharbia,Tanta,The local unit of the village of Kafr Kila Al-Bab,30.69038305,31.14258493,"Withdrawal, Deposit, Exchange"
Al-Gharbia,Tanta,Tanta Judges Club,30.78503698,30.99363048,"Withdrawal, Deposit, Exchange"
Al-Gharbia,Tanta,The local unit Mahalet Menouf -Tanta Sector,30.88198283,30.96524633,Withdrawal Only
Al-Gharbia,Tanta,Tanta Electricity Company,30.79896145,30.99753061,Withdrawal Only
Al-Gharbia,Tanta,Tanta Alahmadi Alazhar Religious Institute,30.78109064,30.99600392,Withdrawal Only
Al-Gharbia,Tanta,"Azhari Institute for Girls, Tanta",30.78983568,30.99066344,Withdrawal Only
Al-Gharbia,Tanta,Orouba Mall - Carrefour Tanta,30.80423864,31.02322083,Withdrawal Only
Al-Gharbia,Tanta,Faculty of Specific Education Tanta,30.79397192,31.00686315,Withdrawal Only
Al-Gharbia,Tanta,Tanta University Administration 2,30.7957389,30.99877817,Withdrawal Only
Al-Gharbia,Tanta,West Tanta Educational Administration,30.78998351,30.99128595,Withdrawal Only
Al-Gharbia,Tanta,Tanta Azhar Area,30.77941184,30.98681621,Withdrawal Only
Al-Gharbia,Tanta,Tanta General Medical Center,30.79382197,31.00192247,Withdrawal Only
Al-Gharbia,Tanta,Directorate of Education Tanta,30.783461,30.9895746,Withdrawal Only
Al-Gharbia,Tanta,Tanta sales taxes,30.80322412,30.99626516,Withdrawal Only
Al-Gharbia,Tanta,Ahmed Maher Tanta,30.786634,30.998089,Withdrawal Only
Al-Gharbia,Tanta,Tanta University Administration,30.7961301,30.99893496,Withdrawal Only
Al-Gharbia,Tanta,Faculty of Science Tanta University,30.8011309,30.99219252,Withdrawal Only
Al-Gharbia,Tanta,The tasks of the armed forces in Tanta 2,30.7855282,30.97898777,Withdrawal Only
Al-Gharbia,Tanta,Armed Forces Missions Factory 1,30.78571856,30.97899967,Withdrawal Only
Al-Gharbia,Tanta,Middle and West Delta Mills Company,30.78020191,31.01075553,Withdrawal Only
Al-Gharbia,Zefta,Zefta,30.7141342780001,31.249046256,Withdrawal
Al-Gharbia,Zefta,Zefta,30.712354335,31.2475481270001,Withdrawal
Al-Gharbia,Zefta,Zefta,30.8012509120001,31.210201883,Withdrawal
Al-Gharbia,Zefta,Zefta,30.791916465,31.1694735740001,Withdrawal
Al-Gharbia,Zefta,Zefta,30.699860938,31.2527135600001,Withdrawal
Al-Gharbia,Zefta,Zefta,30.7103499680001,31.250367184,Withdrawal -Deposit – Forex
Al-Gharbia,Zefta,Zefta,30.7131723090001,31.2432292330001,Withdrawal
Al-Gharbia,Zefta,Zefta,30.7131804410001,31.243113448,Withdrawal
Al-Gharbia,Zefta,The local unit of the village of Shabramles,30.84702629,31.1974472,"Withdrawal, Deposit, Exchange"
Al-Gharbia,Zefta,Zefta Social Insurance Qouran Association,30.71235434,31.24754813,Withdrawal Only
Al-Gharbia,Zefta,"The local unit, Sonbat",30.80125091,31.21020188,Withdrawal Only
Al-Gharbia,Zefta,The local unit shershaba Village -Zefta,30.79191647,31.16947357,"Withdrawal, Deposit, Exchange"
Al-Gharbia,Zefta,Zefta City Council 2,30.71318044,31.24311345,Withdrawal Only
Al-Gharbia,Zefta,Zefta City Council,30.71317231,31.24322923,Withdrawal Only
Al-Menia,Abu Kerkas,Abu Kerkas,27.9347807450001,30.8193742980001,Withdrawal
Al-Menia,Abu Kerkas,Abu Kerkas,27.9320070300001,30.8213226450001,Withdrawal -Deposit – Forex
Al-Menia,Abu Kerkas,Abu Kerkas,27.925662227,30.8193037500001,Withdrawal
Al-Menia,Abu Kerkas,Abu Kerkas,27.939474368,30.823623221,Withdrawal
Al-Menia,Abu Kerkas,Abu Kerkas,27.92801188,30.8194612190001,Withdrawal
Al-Menia,Abu Kerkas,Abu Qurqas Train Station,27.93002254,30.82199295,full function
Al-Menia,Abu Kerkas,Tanmiah Balansoura,27.92024435,30.69838252,full function
Al-Menia,Abu Kerkas,Tanmiah Alfekria,27.93174553,30.83314367,full function
Al-Menia,Abu Kerkas,Abo Qurqas City Council,27.93947437,30.82362322,full function 
Al-Menia,Abu Kerkas,Abo Qorqas Educational Administration,27.93478075,30.8193743,full function
Al-Menia,Abu Kerkas,Abu Qurqas Police Station,27.92801188,30.81946122,full function 
Al-Menia,Abu Kerkas,Abu Qurqas sugar,27.92566223,30.81930375,full function
Al-Menia,All Areas,ElMenia,28.117890039,30.7425745530001,Withdrawal
Al-Menia,All Areas,ElMenia,28.089656618,30.76313344,Withdrawal
Al-Menia,All Areas,Matai,28.4217487130001,30.7903021320001,Withdrawal
Al-Menia,All Areas,ElMenia,28.091863007,30.7633521130001,Withdrawal
Al-Menia,All Areas,Malawi,27.7372102890001,30.8451006920001,Withdrawal
Al-Menia,All Areas,Abu Kerkas,27.9347807450001,30.8193742980001,Withdrawal
Al-Menia,All Areas,ElMenia,28.0950357620001,30.757416764,Withdrawal
Al-Menia,All Areas,ElMenia,28.097693215,30.7552714380001,Withdrawal -Deposit – Forex
Al-Menia,All Areas,Almenia Algadida,28.083596696,30.8034731700001,Withdrawal -Deposit – Forex
Al-Menia,All Areas,ElMenia,28.0963228910001,30.7595054390001,Withdrawal
Al-Menia,All Areas,Samalut,28.3880059970001,30.671699399,Withdrawal
Al-Menia,All Areas,Maghagha,28.610076765,30.686613994,Withdrawal
Al-Menia,All Areas,Almenia Algadida,28.1004429820001,30.798804267,Withdrawal
Al-Menia,All Areas,Abu Kerkas,27.9320070300001,30.8213226450001,Withdrawal -Deposit – Forex
Al-Menia,All Areas,Bani Mazar,28.4949582730001,30.8057060580001,Withdrawal
Al-Menia,All Areas,Abu Kerkas,27.925662227,30.8193037500001,Withdrawal
Al-Menia,All Areas,Samalut,28.315449481,30.711243301,Withdrawal
Al-Menia,All Areas,Almenia Algadida,28.07942301,30.821861213,Withdrawal
Al-Menia,All Areas,Deir Mawas,27.643000692,30.8549804090001,Withdrawal -Deposit – Forex
Al-Menia,All Areas,ElMenia,28.1003988520001,30.753547541,Withdrawal -Deposit – Forex
Al-Menia,All Areas,Malawi,27.7342840160001,30.8450722860001,Withdrawal -Deposit – Forex
Al-Menia,All Areas,Eledwa,28.6984875370001,30.773061914,Withdrawal
Al-Menia,All Areas,Malawi,27.7352365260001,30.8432883520001,Withdrawal
Al-Menia,All Areas,ElMenia,28.109147643,30.751661599,Withdrawal
Al-Menia,All Areas,ElMenia,28.1135770170001,30.7492160520001,Withdrawal
Al-Menia,All Areas,Eledwa,28.692953753,30.776680185,Withdrawal
Al-Menia,All Areas,Abu Kerkas,27.939474368,30.823623221,Withdrawal
Al-Menia,All Areas,Bani Mazar,28.5039206540001,30.802301379,Withdrawal
Al-Menia,All Areas,Matai,28.4210857900001,30.7900833470001,Withdrawal
Al-Menia,All Areas,Matai,28.421067325,30.7901148020001,Withdrawal
Al-Menia,All Areas,ElMenia,28.096591345,30.754056276,Withdrawal
Al-Menia,All Areas,Malawi,27.738481581,30.8425392030001,Withdrawal
Al-Menia,All Areas,Maghagha,28.647182995,30.8459590030001,Withdrawal
Al-Menia,All Areas,Eledwa,28.7011932460001,30.7724831990001,Withdrawal
Al-Menia,All Areas,Bani Mazar,28.4949270910001,30.8130910130001,Withdrawal
Al-Menia,All Areas,Maghagha,28.648278438,30.8451313360001,Withdrawal
Al-Menia,All Areas,ElMenia,28.12142828,30.741638794,Withdrawal
Al-Menia,All Areas,ElMenia,28.098105436,30.7594084900001,Withdrawal
Al-Menia,All Areas,Eledwa,28.695297365,30.7726324820001,Withdrawal
Al-Menia,All Areas,Abu Kerkas,27.92801188,30.8194612190001,Withdrawal
Al-Menia,All Areas,Bani Mazar,28.4974699420001,30.8044677280001,Withdrawal
Al-Menia,All Areas,Samalut,28.2977896730001,30.7171691030001,Withdrawal
Al-Menia,All Areas,Maghagha,28.6477960730001,30.8442724490001,Withdrawal
Al-Menia,All Areas,Maghagha,28.655230117,30.8313282080001,Withdrawal
Al-Menia,All Areas,Malawi,27.7309090960001,30.840153145,Withdrawal
Al-Menia,All Areas,ElMenia,28.095966108,30.761999471,Withdrawal
Al-Menia,All Areas,Matai,28.419898179,30.7884661900001,Withdrawal -Deposit – Forex
Al-Menia,All Areas,ElMenia,28.0916830780001,30.7644407980001,Withdrawal
Al-Menia,All Areas,Maghagha,28.649735951,30.8393378100001,Withdrawal
Al-Menia,All Areas,Malawi,27.736525762,30.8475742740001,Withdrawal
Al-Menia,All Areas,ElMenia,28.102256808,30.7529503800001,Withdrawal
Al-Menia,All Areas,Almenia Algadida,28.092725639,30.8118523910001,Withdrawal
Al-Menia,All Areas,ElMenia,28.092869835,30.7649609870001,Withdrawal
Al-Menia,All Areas,Tamwely Maghagha,28.65020127,30.84215794,Withdrawal-Deposit-Exchange
Al-Menia,All Areas,Tamwely Bani mazar,28.49436977,30.8070144,Withdrawal-Deposit-Exchange
Al-Menia,All Areas,Tamwely Malawy,27.73837057,30.84180088,Withdrawal-Deposit-Exchange
Al-Menia,All Areas,Misr Exchange matay,28.42056544,30.78749442,Withdrawal
Al-Menia,All Areas,Al Salam Preparatory School for Boys,28.09370559,30.74946632,Withdrawal
Al-Menia,All Areas,Bani Mohamed Soltan Local Unit,28.07024581,30.7823452,Withdrawal
Al-Menia,All Areas,Bani Mazar Health Insurance,28.50840318,30.79868478,Withdraw - Deposit - Exchange
Al-Menia,All Areas,Tamwely Deir Mawas,27.64422897,30.85639037,Withdraw - Deposit - Exchange
Al-Menia,All Areas,Algomhoria School,28.0876933,30.74981039,Withdrawal
Al-Menia,All Areas,Misr Exchange bani Mazar,28.49916009,30.80536275,Withdrawal
Al-Menia,All Areas,Alidwa Police Office,28.6954099,30.77332348,Withdrawal
Al-Menia,All Areas,Samalout Health Unit,28.32486602,30.70802829,Withdraw - Deposit - Exchange
Al-Menia,All Areas,Samalout Local Unit,28.313739,30.71296808,Withdraw - Deposit - Exchange
Al-Menia,All Areas,"One-day surgery hospital, Samalout",28.31058377,30.73588709,Withdraw - Deposit - Exchange
Al-Menia,All Areas,Al-Fashn Train Station,28.82314979,30.90352375,withdrawal
Al-Menia,All Areas,Abu Qurqas Train Station,27.93002254,30.82199295,full function
Al-Menia,All Areas,Tanmiah Balansoura,27.92024435,30.69838252,full function
Al-Menia,All Areas,Tanmiah Alfekria,27.93174553,30.83314367,full function
Al-Menia,All Areas,Abo Qurqas City Council,27.93947437,30.82362322,full function 
Al-Menia,All Areas,Abo Qorqas Educational Administration,27.93478075,30.8193743,full function
Al-Menia,All Areas,Abu Qurqas Police Station,27.92801188,30.81946122,full function 
Al-Menia,All Areas,Abu Qurqas sugar,27.92566223,30.81930375,full function
Al-Menia,All Areas,Tanmiah Alshikh Masoud,28.65456863,30.68819088,full function
Al-Menia,All Areas,Tanmiah Alidwa,28.70218368,30.77195333,full function
